COD_IPRESS,NOMBRE,CLASIFICACION,DEPARTAMENTO,PROVINCIA,DISTRITO,CATEGORIA,INSTITUCION
00006459,BARRANQUITA PICOTA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,PICOTA,PICOTA,I-1,GOBIERNO REGIONAL
00006500,BARRANQUITA RIO SISA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,EL DORADO,SANTA ROSA,I-1,GOBIERNO REGIONAL
00006342,BETANIA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,PINTO RECODO,I-1,GOBIERNO REGIONAL
00006419,BONILLA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,CAYNARACHI,I-1,GOBIERNO REGIONAL
00007392,BUENA VISTA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,EL DORADO,SAN MARTIN,I-1,GOBIERNO REGIONAL
00006463,BUENOS AIRES,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,PICOTA,BUENOS AIRES,I-2,GOBIERNO REGIONAL
00006319,BUENOS AIRES,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-1,GOBIERNO REGIONAL
00006503,BUENOS AIRES,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BELLAVISTA,I-1,GOBIERNO REGIONAL
00006320,CA?ABRAVA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-1,GOBIERNO REGIONAL
00006395,CACATACHI,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,CACATACHI,I-3,GOBIERNO REGIONAL
00006600,CAJATAMBO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,TOCACHE,UCHIZA,I-1,GOBIERNO REGIONAL
00006426,CALLANAYACU,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,CHAZUTA,I-1,GOBIERNO REGIONAL
00006326,CALZADA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,CALZADA,I-3,GOBIERNO REGIONAL
00006575,CAMPANILLA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,I-3,GOBIERNO REGIONAL
00033438,CAP PICOTA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,PICOTA,PICOTA,I-2,ESSALUD
00006403,CARA?AYACU,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,ZAPATERO,I-1,GOBIERNO REGIONAL
00006338,CARRIZAL,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-1,GOBIERNO REGIONAL
00007391,CASHNAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,EL DORADO,SAN MARTIN,I-1,GOBIERNO REGIONAL
00006471,CASPIZAPA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,PICOTA,CASPIZAPA,I-3,GOBIERNO REGIONAL
00006551,CAYENA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-1,GOBIERNO REGIONAL
00006464,CEDRO PAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,PICOTA,PUCACACA,I-1,GOBIERNO REGIONAL
00006714,CENTRO AMERICA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,ALTO BIAVO,I-1,GOBIERNO REGIONAL
00029371,CENTRO AMERICA - SAN PABLO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN PABLO,I-1,GOBIERNO REGIONAL
00019336,CENTRO DE ATENCION PRIMARIA CAP I NUEVA CAJAMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-2,ESSALUD
00027727,CENTRO DE ATENCION PRIMARIA METROPOLITANO - ESSALUD,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,TARAPOTO,I-2,ESSALUD
00027730,CENTRO DE ATENCION PRIMARIA MORALES - ESSALUD,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,MORALES,I-2,ESSALUD
00029611,CENTRO DE DIAGNOSTICO RIOJA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,RIOJA,I-3,PRIVADO
00006327,CENTRO DE SALUD HABANA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,HABANA,I-3,GOBIERNO REGIONAL
00006371,CENTRO DE SALUD HUAYCO TARAPOTO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,GOBIERNO REGIONAL
00006341,CENTRO DE SALUD JERILLO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-3,GOBIERNO REGIONAL
00006374,CENTRO DE SALUD JUAN GUERRA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,JUAN GUERRA,I-3,GOBIERNO REGIONAL
00006349,CENTRO DE SALUD LA HUARPIA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,JEPELACIO,I-3,GOBIERNO REGIONAL
00026698,"CENTRO DE SALUD MENTAL COMUNITARIO ""LA BANDA DE SHILCAYO""",CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,I-3,GOBIERNO REGIONAL
00031456,CENTRO DE SALUD MENTAL COMUNITARIO BELLAVISTA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,BELLAVISTA,BELLAVISTA,I-3,GOBIERNO REGIONAL
00038042,CENTRO DE SALUD MENTAL COMUNITARIO KUSIKUY,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,HUALLAGA,SAPOSOA,I-3,GOBIERNO REGIONAL
00035307,CENTRO DE SALUD MENTAL COMUNITARIO LAMAS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,LAMAS,LAMAS,I-3,GOBIERNO REGIONAL
00031275,CENTRO DE SALUD MENTAL COMUNITARIO MOYOBAMBA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,GOBIERNO REGIONAL
00032503,CENTRO DE SALUD MENTAL COMUNITARIO NUEVA CAJAMARCA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,GOBIERNO REGIONAL
00037319,CENTRO DE SALUD MENTAL COMUNITARIO PICOTA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,PICOTA,PICOTA,I-3,GOBIERNO REGIONAL
00028695,CENTRO DE SALUD MENTAL TOCACHE,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,TOCACHE,I-3,GOBIERNO REGIONAL
00020762,CENTRO DE SALUD MILITAR 5A BRIGADA DE SELVA DE PROTECCION DE LA AMAZONIA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,MORALES,I-2,SANIDAD DEL EJERCITO DEL PERU
00006303,CENTRO DE SALUD NARANJOS,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,PARDO MIGUEL,I-4,GOBIERNO REGIONAL
00006270,CENTRO DE SALUD NUEVA RIOJA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,RIOJA,I-4,GOBIERNO REGIONAL
00006362,CENTRO DE SALUD NUEVE DE ABRIL,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,GOBIERNO REGIONAL
00006587,CENTRO DE SALUD NUEVO  PROGRESO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,NUEVO PROGRESO,I-3,GOBIERNO REGIONAL
00006597,CENTRO DE SALUD NUEVO HORIZONTE,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,POLVORA,I-3,GOBIERNO REGIONAL
00006572,CENTRO DE SALUD PACHIZA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,PACHIZA,I-3,GOBIERNO REGIONAL
00006539,CENTRO DE SALUD PASARRAYA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,I-3,GOBIERNO REGIONAL
00006591,CENTRO DE SALUD RAMAL DE ASPUZANA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,NUEVO PROGRESO,I-3,GOBIERNO REGIONAL
00006290,CENTRO DE SALUD SAN FERNANDO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,SAN FERNANDO,I-3,GOBIERNO REGIONAL
00006300,CENTRO DE SALUD SAN JUAN RIO SORITOR,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,GOBIERNO REGIONAL
00006277,CENTRO DE SALUD SEGUNDA JERUSALEN,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,I-3,GOBIERNO REGIONAL
00006275,CENTRO DE SALUD YORONGOS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,YORONGOS,I-3,GOBIERNO REGIONAL
00019811,CENTRO MEDICO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,SAN MARTIN,MORALES,0,PRIVADO
00036763,CENTRO MEDICO  AMAZON MEDIC CAR,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00028029,"CENTRO MEDICO ""LUZ DIVINA""",CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,PRIVADO
00031532,CENTRO MEDICO ALFA & OMEGA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,BELLAVISTA,BELLAVISTA,I-3,PRIVADO
00018727,CENTRO MEDICO AVANZADO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-3,PRIVADO
00028795,CENTRO MEDICO BELEN SM,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,RIOJA,I-4,PRIVADO
00035873,CENTRO MEDICO BIOMEDIK,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,TOCACHE,I-3,PRIVADO
00025034,CENTRO MEDICO C. ROLDAN S.A.C,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00026968,CENTRO MEDICO CORPONOVA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00031173,CENTRO MEDICO DANIEL ALCIDES CARRION,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00018592,CENTRO MEDICO DE LA MUJER CORAZON DE JESUS,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,SAN MARTIN,TARAPOTO,I-4,PRIVADO
00035166,CENTRO MEDICO DEL NORTE,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00038085,CENTRO MEDICO ESPECIALIZADO ONCOCENTER,CENTROS MEDICOS ESPECIALIZADOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00019567,CENTRO MEDICO ESPECIALIZADO SAN CARLOS,CENTROS MEDICOS ESPECIALIZADOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00024190,CENTRO MEDICO FONSECA BRICE?O,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,TOCACHE,I-3,PRIVADO
00027268,CENTRO MEDICO GH&A SALUD,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00018613,CENTRO MEDICO GINECO OBSTETRICO SAN MATEO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,RIOJA,I-3,PRIVADO
00033855,CENTRO MEDICO JOMA SALUD,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00036913,CENTRO MEDICO MADRE SELVA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00033626,CENTRO MEDICO NOVA SALUD,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,PRIVADO
00037288,CENTRO MEDICO ONCOLOGICO ONCOSELVA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00030766,CENTRO MEDICO OPEN MEDIC,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00021003,CENTRO MEDICO RIOJA - ESSALUD,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,RIOJA,I-4,ESSALUD
00028512,CENTRO MEDICO ROLDAN,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-3,PRIVADO
00016301,CENTRO MEDICO SALDA?A,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-4,PRIVADO
00020739,CENTRO MEDICO SAN FRANCISCO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00029610,CENTRO MEDICO SAN JUAN,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00032757,CENTRO MEDICO SAN JUAN,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00015813,CENTRO MEDICO SAN LUCAS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-3,PRIVADO
00035121,CENTRO MEDICO SAN LUCAS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,MORALES,I-3,PRIVADO
00033323,CENTRO MEDICO SAN MARTIN DE PORRES,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,TOCACHE,UCHIZA,I-3,PRIVADO
00034145,CENTRO MEDICO SAN MARTIN DE PORRES,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,I-3,PRIVADO
00035330,CENTRO MEDICO SAN SOFONIAS,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,PICOTA,PICOTA,I-3,PRIVADO
00036731,CENTRO MEDICO TARAPOTO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,MORALES,I-3,PRIVADO
00036924,CENTRO MEDICO TECNOLAB,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00017645,CENTRO MEDICO UNIVERSITARIO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,MORALES,I-3,OTRO
00036216,CENTRO MEDICO VIRGEN DE GUADALUPE,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,MORALES,I-3,PRIVADO
00036218,CENTRO MEDICO VIRGEN DE LA PUERTA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00028028,CENTRO MEDICO WORK MEDIC,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-3,PRIVADO
00034136,CENTRO MEDICO Y ESTETICO CG,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,PICOTA,PICOTA,I-3,PRIVADO
00025036,CENTRO PREVENTIVO DE SALUD INTESA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,RIOJA,RIOJA,I-3,PRIVADO
00020885,CENTRO TRAUMATOLOGICO SAN JUAN S.A.C.,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,SAN MARTIN,TARAPOTO,0,PRIVADO
00035635,CHALLUAL,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,ALTO BIAVO,I-1,GOBIERNO REGIONAL
00006537,CHAMBIRA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,HUALLAGA,SAPOSOA,I-1,GOBIERNO REGIONAL
00006423,CHAZUTA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,SAN MARTIN,CHAZUTA,I-4,GOBIERNO REGIONAL
00033027,CHILCON HOPE,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,RIOJA,I-4,PRIVADO
00006354,CHIRAPA LA LIBERTAD,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,RUMISAPA,I-1,GOBIERNO REGIONAL
00006389,CHURUZAPA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,RUMISAPA,I-1,GOBIERNO REGIONAL
00006410,CHURUZAPA PINTO RECODO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,PINTO RECODO,I-1,GOBIERNO REGIONAL
00008012,CLINICA DANIEL ALCIDES CARRION,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,RIOJA,RIOJA,II-E,PRIVADO
00023464,CLINICA DIVINO NI?O EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,POLICLINICOS,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-3,PRIVADO
00008270,CLINICA GUZMAN EIRL,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,SAN MARTIN,TARAPOTO,0,PRIVADO
00015835,CLINICA OFTALMOLOGICA DE LA SELVA,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,II-E,PRIVADO
00032615,CLINICA RODRIGUEZ Y ESPECIALISTAS,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,SAN MARTIN,TARAPOTO,II-E,PRIVADO
00008269,CLINICA SAN MARTIN,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,SAN MARTIN,TARAPOTO,II-E,PRIVADO
00028254,CLINICA SINAI,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,RIOJA,RIOJA,II-E,PRIVADO
00026411,CLINICA VIRGEN DE LAS MERCEDES,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,SAN MARTIN,TARAPOTO,II-E,PRIVADO
00023733,CLINICA YANTALO,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,MOYOBAMBA,YANTALO,II-E,PRIVADO
00006506,CONSUELO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,BELLAVISTA,SAN PABLO,I-3,GOBIERNO REGIONAL
00006707,CORDILLERA ANDINA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,I-1,GOBIERNO REGIONAL
00016411,CORPOMEDIC SAC,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,TARAPOTO,I-3,PRIVADO
00006563,COSTA RICA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,PAJARILLO,I-1,GOBIERNO REGIONAL
00006518,CRISTINO GARCIA CARHUAPOMA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN RAFAEL,I-1,GOBIERNO REGIONAL
00006621,CRUZ PAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,TOCACHE,UCHIZA,I-1,GOBIERNO REGIONAL
00006396,CU?UMBUQUE,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,LAMAS,CU?UMBUQUI,I-3,GOBIERNO REGIONAL
00006566,CU?UMBUZA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,I-1,GOBIERNO REGIONAL
00006429,CURIYACU,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,CHAZUTA,I-1,GOBIERNO REGIONAL
00006525,CUZCO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,ALTO BIAVO,I-1,GOBIERNO REGIONAL
00006381,DOS DE MAYO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,SAN MARTIN,SAUCE,I-1,GOBIERNO REGIONAL
00006568,DOS DE MAYO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MARISCAL CACERES,HUICUNGO,I-1,GOBIERNO REGIONAL
00006509,DOS DE MAYO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN PABLO,I-1,GOBIERNO REGIONAL
00006564,DOS UNIDOS,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MARISCAL CACERES,PAJARILLO,I-1,GOBIERNO REGIONAL
00006521,DOS UNIDOS,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BAJO BIAVO,I-1,GOBIERNO REGIONAL
00006538,EL DORADO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,HUALLAGA,SAPOSOA,I-3,GOBIERNO REGIONAL
00006542,EL ESLABON,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,HUALLAGA,EL ESLABON,I-3,GOBIERNO REGIONAL
00006436,EL PI?AL,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,BARRANQUITA,I-1,GOBIERNO REGIONAL
00007321,EL PORVENIR,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BAJO BIAVO,I-1,GOBIERNO REGIONAL
00028031,ENFERMERIA MILITAR DEL BATALLON DE FUERZAS ESPECIALES N26,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,TOCACHE,UCHIZA,I-2,SANIDAD DEL EJERCITO DEL PERU
00006499,FAUSA LAMISTA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN PABLO,I-2,GOBIERNO REGIONAL
00006507,FAUSA SAPINA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,SAN PABLO,I-1,GOBIERNO REGIONAL
00006343,GOSEN,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,PINTO RECODO,I-1,GOBIERNO REGIONAL
00006502,HOSPITAL BELLAVISTA,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,BELLAVISTA,BELLAVISTA,II-E,GOBIERNO REGIONAL
00006732,HOSPITAL DE RIOJA,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,RIOJA,RIOJA,II-1,GOBIERNO REGIONAL
00015598,HOSPITAL I ALTO MAYO,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,II-1,ESSALUD
00016481,HOSPITAL I JUANJUI - ESSALUD,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-4,ESSALUD
00027733,HOSPITAL II TARAPOTO ESSALUD,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,SAN MARTIN,TARAPOTO,II-1,ESSALUD
00006733,"HOSPITAL II-1 MOYOBAMBA ""ALPINO ACOSTA RUIZ""",HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,II-1,GOBIERNO REGIONAL
00006919,HOSPITAL II-E JUANJUI - MC LUIS IZQUIERDO VASQUEZ,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,MARISCAL CACERES,JUANJUI,II-E,GOBIERNO REGIONAL
00006352,HOSPITAL II-E LAMAS,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,SAN MARTIN,LAMAS,LAMAS,II-E,GOBIERNO REGIONAL
00006457,HOSPITAL RURAL  PICOTA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,PICOTA,PICOTA,I-4,GOBIERNO REGIONAL
00006449,HOSPITAL RURAL DE PAPAPLAYA,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,PAPAPLAYA,I-3,GOBIERNO REGIONAL
00006283,HOSPITAL RURAL NUEVA CAJAMARCA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,I-4,GOBIERNO REGIONAL
00006485,HOSPITAL RURAL SAN JOSE DE SISA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,I-4,GOBIERNO REGIONAL
00006918,HOSPITAL TARAPOTO,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,SAN MARTIN,TARAPOTO,II-2,GOBIERNO REGIONAL
00006580,HOSPITAL TOCACHE,HOSPITALES O CLINICAS DE ATENCION GENERAL,SAN MARTIN,TOCACHE,TOCACHE,II-1,GOBIERNO REGIONAL
00006476,HUA?IPO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,PICOTA,TINGO DE PONASA,I-1,GOBIERNO REGIONAL
00006513,HUACHO,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,BELLAVISTA,BELLAVISTA,I-1,GOBIERNO REGIONAL
00006490,HUAJA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,I-1,GOBIERNO REGIONAL
00006553,HUAYABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,MARISCAL CACERES,JUANJUI,I-1,GOBIERNO REGIONAL
00006353,HUAYCO LAMAS,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,LAMAS,LAMAS,I-1,GOBIERNO REGIONAL
00006601,HUICTE,PUESTOS DE SALUD O POSTAS DE SALUD,SAN MARTIN,TOCACHE,UCHIZA,I-1,GOBIERNO REGIONAL
00006567,HUICUNGO,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,MARISCAL CACERES,HUICUNGO,I-3,GOBIERNO REGIONAL
00006437,HUIMBAYOC,CENTROS DE SALUD O CENTROS MEDICOS,SAN MARTIN,SAN MARTIN,HUIMBAYOC,I-3,GOBIERNO REGIONAL
